Rule Name,Enabled,Building Block,Type,ID,Override ID,Owner,Tests,Notes,RESP: Forwarding Destinations,RESP: Add to Reference Set,RESP: Add to Reference Set Property,RESP: Dispatch New Event Name,RESP: Dispatch New Event Create Offense,RESP: Dispatch New Event Offense Naming,RESP: Dispatch New Event Offense Index,RESP: Email,RESP: Email Event Template,RESP: Email Flow Template,RESP: Send to Local Syslog,RESP: Message Notification,ACT: Drop Detected Event,ACT: Create Offense,ACT: Create Offense Index,ACT: Alter Sev-Cred-Rel,UsingBB,LogSource,NotLogSource,EventCategory,NotEventCategory,EventIDDetails,EventQIDDetails,NotEventQIDDetails,IPProtocol,NotIPProtocol,EventMatches,NotEventMatches,FlowType,NotFlowType,FlowDuration,NotFlowDuration,FlowContext,NotFlowContext,EventPayload,ErrorCode,NotErrorCode,Application,NotApplication,EventSeverity,NotEventSeverity,EventCredibility,NotEventCredibility,EventRelevance,NotEventRelevance,ObjectName,NotObjectName,EventType,NotEventType,EventContext,NotEventContext,EventAdditionalCondition,NotEventAdditionalCondition,SourceBytePacketRatio,NotSourceBytePacketRatio,DestinationBytePacketRatio,NotDestinationBytePacketRatio,DestinationBytes,NotDestinationBytes,SourceBytes,NotSourceBytes,SourceOrDestinationIP,NotSourceOrDestinationIP,SourceIP,NotSourceIP,LocalNetwork,NotLocalNetwork,DestinationIP,NotDestinationIP,SourceOrDestinationPort,NotSourceOrDestinationPort,SourcePort,NotSourcePort,DestinationPort,NotDestinationPort,DestinationPackets,NotDestinationPackets,SourcePackets,NotSourcePackets,Source,NotSource,SourceTCPFlag,NotSourceTCPFlag,Destination,NotDestination,NumberOfLocalhost,NotNumberOfLocalhost,IdentityMAC,NotIdentityMAC,Username,NotUsername,AttackContext,NotAttackContext,FlowBias,NotFlowBias,EventAtLeastSeen,NotEventAtLeastSeen,ICMPType,NotICMPType,Context,NotContext,FlowOrEvent,NotFlowOrEvent,FlowOrEventOccurAfter,NotFlowOrEventOccurAfter,FlowOrEventOccurBefore,NotFlowOrEventOccurBefore,EventIdentityTrue,NotEventIdentityTrue,SourceDestinationPacketRatio,NotSourceDestinationPacketRatio,UsingBB_Tests,Check Usage,Used by Building Blocks,Used by Use Cases,Rule Name Contains UBA,Used BB or Use Cases Contains UBA,Not Used Tests,EventID
UBA : Netcat Process Detection (Linux),FALSE,FALSE,EVENT,108872,111849,admin,"and when the event(s) were detected by one or more of Linux OS
and NOT when the event(s) were detected by one or more of UBA : Trusted Log Source Group
and when the event QID is one of the following (4750189) Syscall event
and when the event matches ProcessName (custom) is any of ncat",Detects netcat process on a Linux system.,,,,UBA : Netcat Process Detection (Linux),FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Linux OS,UBA : Trusted Log Source Group,,,,(4750189) Syscall event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Linux OS
and NOT when the event(s) were detected by one or more of UBA : Trusted Log Source Group
and when the event QID is one of the following (4750189) Syscall event
and when the event matches ProcessName (custom) is any of ncat",
UBA : Netcat Process Detection (Windows),FALSE,FALSE,EVENT,108822,111850,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000862) Success Audit: A new process has been created
and when an event matches any of the following UBA : Common Event Filters
and when the event matches ProcessName (custom) is any of nc.exe",Detects netcat process on a Windows system.,,,,UBA : Netcat Process Detection (Windows),FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Microsoft Windows Security Event Log,,,,,(5000862) Success Audit: A new process has been created,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000862) Success Audit: A new process has been created
and when an event matches any of the following UBA : Common Event Filters
and when the event matches ProcessName (custom) is any of nc.exe",
UBA : Network Share Accessed,FALSE,FALSE,EVENT,109472,109472,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following A Hidden Network Share Has Been Added, A Network Share Has Been Accessed From a Compromised Host, A Network Share Has Been Added In a Compromised Host, An Administrative share Has Been Accessed, An Administrative share Has Been Accessed From a Compromised Machine",Detect suspicious activities that involve network shares,,,,UBA : Network Share Accessed,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Microsoft Windows Security Event Log,,,,,,,,,"A Hidden Network Share Has Been Added
A Network Share Has Been Accessed From a Compromised Host
A Network Share Has Been Added In a Compromised Host
An Administrative share Has Been Accessed
An Administrative share Has Been Accessed From a Compromised Machine",,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following A Hidden Network Share Has Been Added, A Network Share Has Been Accessed From a Compromised Host, A Network Share Has Been Added In a Compromised Host, An Administrative share Has Been Accessed, An Administrative share Has Been Accessed From a Compromised Machine",
"UBA : Network Traffic : Capture, Monitoring and Analysis Program Usage",FALSE,FALSE,EVENT,104672,111636,admin,"and when an event matches all of the following UBA : Common Event Filters
and when all of ObjectName_Filename (custom) are contained in any of UBA : Network Capture, Monitoring and Analysis Program Filenames - AlphaNumeric (Ignore Case)","This rule indicates when a process is created and the process name matches one of the binary names listed in the reference set ""UBA : Network Capture, Monitoring and Analysis Program Filenames"". This reference set is a list of binary names of network packet capturing software. The reference set has been pre-populated with names of some common network protocol analysis software filenames.

Background:
   Packet capturing programs can allow a user to capture and examine traffic on a network. If these programs don't have adequate internal access controls, users may use them to learn information they might otherwise not have access to.

   In addition, these programs sometimes carry a risk of exploitation.

    IBM Trusted References :
        https://exchange.xforce.ibmcloud.com/search/tcpdump
        https://exchange.xforce.ibmcloud.com/search/netmon
        https://exchange.xforce.ibmcloud.com/search/wireshark

    Third Party References :
        http://sectools.org/tag/sniffers/?sort=release

Remedy :
    Examine the addresses and users involved. Ensure those systems are authorized to engage in packet capturing for administrative purposes.

    Refer to packet capture program's vendor documentation for patch, upgrade or suggested workaround information to mitigate any known vulnerabilities.

Detection notes and modification:
    The scope of this rule can be modified by adding or removing binary names for packet capturing tools to ""UBA : Network Capture, Monitoring and Analysis Program Filenames""

    The reference set has been pre-populated with the following values:

        'wireshark.exe'
        'dumpcap.exe'
        'tshark.exe'
        'netmon.exe'
        'messageanalyzer.exe'
        'windump.exe'
        'nmap.exe'

    Example: To add detection for WinDump.exe, add the value 'windump.exe'  to the reference set 'UBA : Network Capture, Monitoring and Analysis Program Filenames' [Note - Do not include the quotes. For full details please see Qradar SIEM administration documentation topics 'Reference sets management' -and- 'Adding an element to a reference set' topics. ]

    The reference set ""UBA : Network Capture, Monitoring and Analysis Program Filenames"" is not case sensitive. 'netmon.exe' is equivalent to 'NetMon.exe'.

    The rule will not trigger if the Username is unavailable or any of the other ""UBA : Common Event Filters"" tests are true.",,,,UBA : Network Traffic : Capture Monitoring and Analysis Program Usage,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches all of the following UBA : Common Event Filters
and when all of ObjectName_Filename (custom) are contained in any of UBA : Network Capture, Monitoring and Analysis Program Filenames - AlphaNumeric (Ignore Case)",
UBA : New Account Use Detected,FALSE,FALSE,EVENT,103722,111851,admin,and when an event matches any of the following UBA : User First Time Access (logic),Provides reporting functionality that indicates a user successfully logged in for the first time. This reporting rule can be disabled temporarily for a period of time to for baselining purposes.,,,,UBA : New Account Use Detected,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,UBA : User First Time Access (logic),,,,,,,,,,,,,,,,,,,,,UBA : User First Time Access (logic),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,and when an event matches any of the following UBA : User First Time Access (logic),
UBA : Non-Admin Access to Domain Controller,FALSE,FALSE,EVENT,105372,111630,admin,"and when the event context is Local to Local, Remote to Local
and when an event matches all of the following BB:UBA : Common Event Filters
and when an event matches any of the following BB:CategoryDefinition: Authentication Success, BB:CategoryDefinition: Authentication Failures
and when any of Destination IP are contained in any of Domain Controllers - IP
and NOT when any of Username are contained in any of Domain Controller Administrators - AlphaNumeric (Ignore Case)",Detect a non-admin account attempts to log into domain controller. ,,,,UBA : Non-Admin Access to Domain Controller,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,"BB:UBA : Common Event Filters
BB:CategoryDefinition: Authentication Success
BB:CategoryDefinition: Authentication Failures",,,,,,,,,,"BB:CategoryDefinition: Authentication Success
BB:CategoryDefinition: Authentication Failures",,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,"Local to Local
Remote to Local",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domain Controller Administrators - AlphaNumeric (Ignore Case),,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event context is Local to Local, Remote to Local
and when an event matches all of the following BB:UBA : Common Event Filters
and when an event matches any of the following BB:CategoryDefinition: Authentication Success, BB:CategoryDefinition: Authentication Failures
and when any of Destination IP are contained in any of Domain Controllers - IP
and NOT when any of Username are contained in any of Domain Controller Administrators - AlphaNumeric (Ignore Case)",
UBA : Pass the Hash,FALSE,FALSE,EVENT,104722,111629,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches any of the following BB:UBA : Common Event Filters
and when the event matches EventID (custom) is any of 4624
and when the event matches Authentication Package (custom) is any of NTLM
and when the event matches Logon Type (custom) is any of 3
and when the event matches Key Length (custom) is 0
and when the event matches Logon Account Name (custom) is not any of ANONYMOUS LOGON
and NOT when any of Logon Account Domain (custom) are contained in any of UBA : Trusted Domains - AlphaNumeric (Ignore Case)",Detects Windows logon events that are possibly generated during pass the hash exploits.,,,,UBA : Pass the Hash,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : Common Event Filters,Microsoft Windows Security Event Log,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches any of the following BB:UBA : Common Event Filters
and when the event matches EventID (custom) is any of 4624
and when the event matches Authentication Package (custom) is any of NTLM
and when the event matches Logon Type (custom) is any of 3
and when the event matches Key Length (custom) is 0
and when the event matches Logon Account Name (custom) is not any of ANONYMOUS LOGON
and NOT when any of Logon Account Domain (custom) are contained in any of UBA : Trusted Domains - AlphaNumeric (Ignore Case)",
UBA : Populate Authorized Applications,FALSE,FALSE,EVENT,109172,109172,admin,"and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following BB:CategoryDefinition: Application or Service Installed or Modified, UBA : Application or Service Installed","Populates the reference set ""UBA : Authorized Applications"" with the names of applications that are installed while this rule is enabled.

Note: The rule is disabled by default. Enable for a short duration to populate the names while users are installing applications.",,UBA : Authorized Applications,ProgramName,,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:CategoryDefinition: Application or Service Installed or Modified,,,,,,,,,,"BB:CategoryDefinition: Application or Service Installed or Modified
UBA : Application or Service Installed",,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches all of the following UBA : Common Event Filters
and when an event matches any of the following BB:CategoryDefinition: Application or Service Installed or Modified, UBA : Application or Service Installed",
UBA : Populate Multiple VPN Accounts Failed Login from Single IP,FALSE,FALSE,EVENT,105672,111853,admin,"and when an event matches any of the following BB:UBA : VPN Login Failed
and NOT when any of Source IP are contained in any of UBA : Multiple VPN Accounts Failed Login from Single IP - IP
and when at least 2 events are seen with the same Source IP and different Username in 1 hour(s)","Detects when there are multiple, different VPN account login failures from the same source IP address.",,UBA : Multiple VPN Accounts Failed Login from Single IP,sourceIP,UBA : Populate Multiple VPN Accounts Failed Login from Single IP,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : VPN Login Failed,,,,,,,,,,BB:UBA : VPN Login Failed,,,,,,,,,,,,,,,,,,,,,BB:UBA : VPN Login Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,with the same Source IP and different Username in 1 hour(s),,,,,,,,,,,,,,,,,Not Used,,,,,"and when an event matches any of the following BB:UBA : VPN Login Failed
and NOT when any of Source IP are contained in any of UBA : Multiple VPN Accounts Failed Login from Single IP - IP
and when at least 2 events are seen with the same Source IP and different Username in 1 hour(s)",
UBA : Populate Multiple VPN Accounts Logged In from Single IP,FALSE,FALSE,EVENT,105572,111852,admin,"and NOT when any of Source IP are contained in any of UBA : Multiple VPN Accounts Logged In From Single IP - IP
and when BB:UBA : VPN Login Successful match at least 2 times with the same Source IP and different Username in 1 hour(s)","Maps multiple VPN users that are coming from the same IP address and then raises the risk score. When the rule detects VPN users coming from the same IP address, the IP address is added to the ""UBA : Multiple VPN Accounts Logged In from Single IP” reference set.",,UBA : Multiple VPN Accounts Logged In from Single IP,sourceIP,UBA : Populate Multiple VPN Accounts Logged In from Single IP,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : VPN Login Successful match at least 2 times with the same Source IP and different Username in 1 hour(s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and NOT when any of Source IP are contained in any of UBA : Multiple VPN Accounts Logged In From Single IP - IP
and when BB:UBA : VPN Login Successful match at least 2 times with the same Source IP and different Username in 1 hour(s)",
UBA : Populate Process Filenames,FALSE,FALSE,EVENT,109222,109222,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000862) Success Audit: A new process has been created
and when an event matches any of the following UBA : Common Event Filters","Populates the reference set ""UBA : Process Filenames"" used as utility rule for UBA : User Running New Process.

Note: The rule is disabled by default. Enable for a short duration to populate the filenames. 
",,,,,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,,Microsoft Windows Security Event Log,,,,,(5000862) Success Audit: A new process has been created,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when the event QID is one of the following (5000862) Success Audit: A new process has been created
and when an event matches any of the following UBA : Common Event Filters",
UBA : Possible TGT Forgery,FALSE,FALSE,EVENT,104772,111633,admin,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches any of the following BB:UBA : Common Event Filters
and when the event QID is one of the following (5000937) Success Audit: A Kerberos authentication ticket (TGT) was granted, (5000581) Failure Audit: A Kerberos authentication ticket (TGT) was rejected
and NOT when the source port is one of the following 0
and when the event matches Ticket Encryption Type (custom) is any of [0x17 or 0X17]
and when the event matches AccountName (custom) does not contain any of $
and NOT when all of Realm (custom) are contained in all of UBA : Trusted Domains - AlphaNumeric (Ignore Case)",Detects Kerberos TGTs that contain Domain Name anomalies. These possibly indicate tickets that are generated by using pass the ticket exploits.,,,,UBA : Possible TGT Forgery,FALSE,,,,,,FALSE,FALSE,FALSE,FALSE,,,BB:UBA : Common Event Filters,Microsoft Windows Security Event Log,,,,,"(5000937) Success Audit: A Kerberos authentication ticket (TGT) was granted
(5000581) Failure Audit: A Kerberos authentication ticket (TGT) was rejected",,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,BB:UBA : Common Event Filters,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Used,,,,,"and when the event(s) were detected by one or more of Microsoft Windows Security Event Log
and when an event matches any of the following BB:UBA : Common Event Filters
and when the event QID is one of the following (5000937) Success Audit: A Kerberos authentication ticket (TGT) was granted, (5000581) Failure Audit: A Kerberos authentication ticket (TGT) was rejected
and NOT when the source port is one of the following 0
and when the event matches Ticket Encryption Type (custom) is any of [0x17 or 0X17]
and when the event matches AccountName (custom) does not contain any of $
and NOT when all of Realm (custom) are contained in all of UBA : Trusted Domains - AlphaNumeric (Ignore Case)",
